context,endings,response_raw,predicted_index,true_label,correct
A young boy is seen standing on top of a slide and edging his way down. the boy,"['climbs down the slide and begins performing tricks with his skateboard.', 'climbs all the way down and plays with climbing equipment.', 'then begins tugging the slide on his little body while working his way back and fourth.', 'rides all down the slide and the camera follows him walking around afterwards.']",3,3.0,3,True
"While he his talking, several videos of him are shown off road motorcycle racing around the course jumping over humps. however","[', before he finishes his performance, another video holding about 100% of them show him jumping over deep humps inside a building and talking to the camera.', ', most of them are shown without people watching them.', "", he isn't shown racing only wearing a helmet as he records himself passing very high lights."", ', he comes back during the segments to show how he uses techniques in certain jumps and the correct way to do it.']",2,2.0,3,False
People are working in a bike shop fixing a bike. they,"['use the tools and paint the wheels.', 'put the wheels back onto the bike.', 'are going over the bike handlebars and looking at the paint.', 'clamp a strap on the bike and let it sit around a dusty bike rack.']",2,2.0,1,False
People are working in a bike shop fixing a bike. They put the wheels back onto the bike. the,"['bike then drives away from the shop with the trailer attached to it.', 'bike gets down on one knee, the people then fasten the seat with safety bars.', 'leather is cleaned, then painted red.', 'put the seat on the bike.']",3,3.0,3,True
People are working in a bike shop fixing a bike. They put the wheels back onto the bike. The put the seat on the bike. the bike,"['starts and the people are creating a frame on it.', 'is pushed back on the rack and the travel holder under the seat.', 'goes through a ramp.', 'is put together on the floor.']",3,3.0,3,True
"A man is shown on a stage, playing drums. he","['beats the cymbals and drums very fast.', 'is displaying a keyboard and some instrument notes.', 'has several accorins, and even cymbals.', 'continues playing as bees gather around to watch.']",2,2.0,0,False
"A man is shown on a stage, playing drums. He beats the cymbals and drums very fast. he","['then finishes setting up with his sticks.', 'uses his hands to motion the beats.', 'continues, making faces as he goes.', 'continues to drum as several smaller screens appear as they show how to play.']",3,3.0,2,False
A woman walks over to a flower bed and wheelbarrow as she talks. she,"['picks up several bags of flowers on top of the flower bed.', 'demonstrates how to mulch, picking up the material and showing how to pack it around plants.', 'then shovels the dirt around the trunk of a large tree.', 'places the wheelbarrow and supplies inside.']",2,2.0,1,False
A woman is on her hands and knees cutting grass with some scissors. the camera,"['pans out to give a full view of her cutting the grass.', 'then cuts to the other side of the lawn as children play in the water.', 'pans around to show the others performing sort of for the camera, including one woman standing upright in front of a bush.', 'turns back to the girl.']",3,3.0,0,False
A woman is on her hands and knees cutting grass with some scissors. The camera pans out to give a full view of her cutting the grass. she,"['then has the camera close up to show her back turning.', 'then finishes on a long horizontal cut.', 'makes a joke about the grass having split ends and bad roots.', 'finishes and wipes off the comb.']",3,3.0,2,False
A woman rides a camel holding a rode with her right hand while a man pulls the camel. then,"[', the camel stop, and a person carry guide in his hands, then they ride on its back and return.', ', the woman stop walking and and retrieve the camel.', ', the camel picks up the woman and hold her while she looks behind while walking.', ', the camel stops and the woman gets down from the camel.']",2,2.0,3,False
An intro leads into a close up of a painting and a paintbrush swirling around and around. the hand holding the brush,"['dips it into paint and paints while the woman continues painting.', 'begins painting while standing next to a large piece of wood and pausing to wipe the brush on the canvas.', 'begins painting grass into the painting slowly down the picture.', 'is then seen using it to paint on the canvas causing it to move up and down and the logo continues flipping around but stops at the end.']",3,3.0,2,False
Woman is carrying the child on his back and then she is with a man and the kid riding bikes in the park. kid,"['is in stairs ice climbing and here is a man catching trash in the woods and the boys are in the road getting fixed.', 'is skateboarding in the street and in the building, and in streets and sitting in buses.', 'is running inside a roofed basket court.', 'is standing and standing on the rock with right back on pedaling the bikes.']",3,3.0,2,False
A man is acting as a dj with headphones on. Another man takes off on a pair of water skis. he,"['begins to pull on the skis.', 'skis as people gather and leave on a pier.', 'is acting as a referee and playing the dj.', 'falls off his board as he performs several tricks.']",2,2.0,1,False
A little boy is standing eating ice cream. There is a dog on the floor behind him. he,"['picks up a cherry cone.', 'is eating every bit of food he got.', 'laughs and turns around.', 'leans away from the camera.']",2,2.0,2,True
"Man is sitting in a tube and make tricks in a skate park, other man is sitting watching him. little kid","[""is holding a tire in a child's playground."", 'is in a skateboard standing on the ice skating.', 'is skating in the rink and doing tricks sitting.', 'is talking to someone and watching the man in skates doing the tricks in skate park.']",2,2.0,3,False
Woman is climbing a rock wall in a gym and a man is pulling the ropes. woman,"['is stepping on a blue mat sitting on a bed and a man is jumpin behind her.', 'starts doing gymnastics and howlifting in a gym and in gym.', 'start descending from the rock wall.', 'is getting a pit bull purse and f are standing on the top of the rock.']",2,2.0,2,True
A man is seen speaking to the camera and begins polishing a black shoe with a brush. he,"['then holds up the shoe and starts waxing it with a shoe shaver.', 'then shows the shoe again and puts it back on.', 'then uses scraper to polish the shoe while still speaking and cutting with sharp edges.', 'points around the shoe and flips the shoe around with his hands.']",2,2.0,3,False
A large group of people are seen running around a disney resort while waving to the camera and several shots of the kingdom being shown. many characters,"['are shown waving to the runners as well as more shots of people running past characters and going through the finish line and celebrating.', 'are then seen playing with an animal along with cheering in the end.', 'then play a game of rock paper scissors over the various obstacles and fails and ends with them all putting on their parachute and zipping up their tents.', 'are seen playing a game on a beach with one another and back again at one point axl aff wins up against one another.']",2,2.0,0,False
A man is standing up and throws a rock. people,"['are sitting on the beach playing wooden drums.', 'are standing and watching him.', 'are playing volleyball on the beach.', 'are sitting on a beach at a party.']",2,2.0,1,False
A white wall is shown with pegs poking out and strips of tape hanging down and a girl begins cliff climbing the wall as a man in a blue shirt begins to talk. the young lady,"['climbs along backwards on the rails and we see her jump straight off of the side of the chalk.', 'gets to the bottom and takes her turn but then falls on the ground and ends on her head.', 'continues progressing up the wall as the man continues to talk in a split screen.', 'continues her climb as the man holds up sticks and follows her down each way until she reaches the bottom.']",2,2.0,2,True
They are part of a team that is playing in the large stadium with several spectators. The video is demonstrating how to catch the ball and scoop it up with the stick. it,"['also demonstrates how to balance the ball on the stick as the player runs.', 'is then shown in slow motion again as they play.', 'continues zooming right into the goalie playing with the other team members.', 'is displaying two videos then slows to show both videos in slow motion.']",3,3.0,0,False
The video is demonstrating how to catch the ball and scoop it up with the stick. It also demonstrates how to balance the ball on the stick as the player runs. the players,"['are showing all the steps in the tutorial where the one of the player shoots the ball bravely for a point.', 'continue running and receiving a high five from the coach before they go serve the ball.', 'start to play tennis as they attempt to catch the balls.', 'are blocking the ball as the referee is trying to prevent them from throwing it.']",3,3.0,0,False
The players are showing all the steps in the tutorial where the one of the player shoots the ball bravely for a point. there,"['is a picture shown on the image of bnp stadium giving an illustration.', 'is color also shown on the white screen.', ""'s a player in a blue and white uniform shooting the ball for a point and scoring a goal."", 'are a lot of people watching from the open loop stadium.']",2,2.0,2,True
"A violinist, lindsay stirling is performing live with some other participants on a stage in front of an audience. she","['begins by playing the violin while the other performers dance in a choreographed fashion.', 'is giving brief commentary on her performance.', 'sings her song right into the microphone followed by dancing gracefully and holding her body up and facing the audience as she finishes.', 'is blowing large amounts of smoke while on a set of drums and a guitar as some people watch her on a stage.']",2,2.0,0,False
"A violinist, lindsay stirling is performing live with some other participants on a stage in front of an audience. She begins by playing the violin while the other performers dance in a choreographed fashion. the violinist","['then pauses to speak to the audience.', 'dances as she plays the instrument along with five other dancers.', 'continues to play as couples dance in the center.', 'is seen playing together at some point while while several people are filming him.']",2,2.0,1,False
The violinist dances as she plays the instrument along with five other dancers. They dance in a modern and hip hop style of dancing. then only two of the dancers,"['talk and one dancer lightly dances.', 'stay on the stage with the violinist and dance in a salsa style.', 'join her as she continues playing to both the camera and the audience.', ""are left to dance and sit together while they cover themselves with their capes and join in the dj's rendition of the fountain of youth.""]",2,2.0,1,False
A man drives in circles a four wheels motorcycle in a field with high weeds while dust. then,"[', the man bend over backwards, and spin making b-shaped circles in the dust.', ', the man accelerates and spins and kicks.', ', the man goes to another place to continue driving in circles.', ', the man stops and puts the helmet, then he continues driving holding the handlebars.']",2,2.0,2,True
A female weight lifter is preparing to lift a barbell. she,"['lifts with her knees, raising the bar to her chest.', 'slips and a man grabs for her, but he catches himself before she has a chance to swing.', 'lifts it up to her chest and holds it tightly.', 'lifts it out, then lowers it.']",2,2.0,0,False
Two boys are kneeling in the grass cutting the grass with a pair of scissors. They grab some pieces and use the scissors to cut it up. then,"['they turn the mower upside down.', 'they use a trashcan size object to cut up some of the grass.', 'they slice it together and tie it around their hands.', 'throw the grass they cut back behind them.']",2,2.0,3,False
They grab some pieces and use the scissors to cut it up. Then throw the grass they cut back behind them. they,"['then start moving their pieces as they are pushing them through the grass.', 'pick up another tree back behind them.', 'do several more stunts as they fight for the kite.', 'are going at it kind of quickly, they seem like very bored little kids with nothing else to do.']",3,3.0,3,True
A man runs up to a beam and jumps over it several times. he,"['walks back around and stands on a pair of stilts before jumping over the beam two times.', 'then snowboards down the mountain as people watch and applaud.', 'makes at least six attempts.', 'jumps up and down on the beam.']",2,2.0,2,True
A person is seen raking a yard and pauses to put his hand in his pocket. Another man comes walking in with a leaf blower pushing the leaves around. the man,"['rakes more leaves and the leaf blower man comes in again.', 'continues to rake and sends flowers flying through the air.', 'then pauses for a second to kiss the ground next to him.', 'gives them a thumbs up to people around him.']",2,2.0,0,False
A person is seen riding around on roller blades and performing a grind on a bar. several more clips,"['are shown of the boy riding around on the equipment as well as sit on the floor and play pool.', 'are shown of people driving around on machines with one person riding in front.', 'are shown of the athletes performing tricks in various stretches as well as throwing a ball off into the distance.', 'are shown of the person performing grinds with roller blades as well as other flips and tricks.']",2,2.0,3,False
A man in a gym walks over to a barbell. the man,"['lifts the bar and does crunches on it.', 'lifts the barbell to his chest, then over his head.', 'is talking and grabbing a form.', 'grabs the barbell, turns it around and hooks it up.']",2,2.0,1,False
A stands woman by a ball and sets it in place. Another woman appears and they wrap the ball in wrapping paper. they,"['spread it and curl it up on a rug.', 'finish wrapping and taping the ball.', 'we an her doing a dance on the field.', 'throw it and another woman joins.']",3,3.0,1,False
There's a brown horse tied outside a polo club. there,"['is also an adult cowboy walking past the polo club.', 'are several jockeys playing polo on the field in an event.', ""'s a young man dressed in black who is sitting in a cart talking explaining about croquet."", ""'s a young man dressed in a blue polo wo, green shirt and black trousers standing at the polo table rubbing a green coated straw.""]",2,2.0,1,False
There are several jockeys playing polo on the field in an event. There are also several spectators standing and watching the event. one of the polo players,"['is trotting on the horse across the field.', 'has a huge broken leg.', 'falls and is caught by the crowd.', 'is pulling off his jockey shorts.']",2,2.0,0,False
One of the polo players is trotting on the horse across the field. Another game of polo takes place where several spectators are watching. after the event,"['is over, the judge hands awards to the winners.', 'the polo teams gather in the field preparing themselves.', ', the polo game is displayed.', ', a large group of polo players walk along side a blue plate moving their passes around before moving forward with their horses.']",3,3.0,0,False
The man jetskis while holding the camera at arm's length. The man is shown waterskiing while pulled by the jetski. the man,"['falls and is briefly submerged.', 'briefly jettisoned himself trying to follow the jetski.', 'mows the lawn being pulled by the jetski.', 'jetskis back and forth while swimming in the water.']",3,3.0,0,False
We see a black opening screen. We see a blue track with people running on it. we,"['then see a man do a high jump at 5\'9 "".', 'see a crowd of people on aerobics class.', 'see people playing a game of polo.', 'see people running in a gym.']",3,3.0,0,False
"We then see a man do a high jump at 5'9"". We then see the man jump at 6'. we","['also see men on a track performing a high jump.', 'then see the end title screens.', 'see two men shake hands.', 'then see the man jump at 6\'2 "" and he knocks the pole over.']",2,2.0,3,False
We see a man standing in a room. the man,"['puts something into the camera and adjusts it.', 'starts performing tai chi.', 'starts dancing on a platform.', 'holds a ball on a chain.']",2,2.0,1,False
We see a man standing in a room. The man starts performing tai chi. The man turns and faces left. the man,"['turns to face right.', 'starts dancing for the camera.', 'demonstrates tai chi in a seated position.', 'does a squat and drinks, then turns and walks from the room.']",2,2.0,0,False
The man turns to face right. The man makes his way to the right side of the room slowly. the screen,"['fades to regular color.', 'then fades to black.', 'flashes into black giving the man a face show.', 'displays the phone number of the man with the camera.']",3,3.0,1,False
A man in a blue shirt is playing basketball on a court. he,"['is making strides in the game.', 'shoots at the hoop and misses it.', 'starts running toward the ball, and it knocks him down on the ground.', 'runs across the court, knocking other people to the ground.']",2,2.0,1,False
"A coach align a group of teens in a basketball court, the teen on front holds a basketball ball. three teens","['take positions next to each other and prepare for a play, the teens jog around each other standing on the court and kicking the ball to each other in a gymnasium.', 'kick the balls at the basket.', 'drop the ball, and the other two begin to play blocking it with the sticks.', 'run and a boy throws the basketball to the basket, then the second teen grabs the ball and pass the ball to two teens disputing to have the ball.']",2,2.0,3,False
"Three teens run and a boy throws the basketball to the basket, then the second teen grabs the ball and pass the ball to two teens disputing to have the ball. then","[', a young fair is seated on a bench, while two teenagers grab the ball and throw the ball to the green side.', ', three more boys run to practice the same steps.', ', a teen throws the ball on the field and they all runs and celebrate after the game.', ', the teens play running game trying to anger the defender each other.']",2,2.0,1,False
"Three teens run and a boy throws the basketball to the basket, then the second teen grabs the ball and pass the ball to two teens disputing to have the ball. Then, three more boys run to practice the same steps. a young man","['wearing a yellow t-shirt practice basketball on the other basketball goal.', 'wearing black santa claus suit give the ball to one of the young teens who take it, while his mother pushes the round ball to the other direction.', 'practice on a gym floor, while three other boys practice in gym gym.', 'play basketball with a kid while facing backwards.']",2,2.0,0,False
"Then, three more boys run to practice the same steps. A young man wearing a yellow t-shirt practice basketball on the other basketball goal. after","[', the getting coach tell them to keep practicing, while trying to make basketball goals without creating obstacles.', ', the young man plays the soccer ball, and the boys walk with the soccer ball.', ', two men wearing playing clothes practice practicing basketball as spectators.', ', a group of three boys runs to practice basketball shooting and blocking.']",3,3.0,3,True
A gymnast is seen standing before a large beam and putting his hands up in the air. he,"['jumps at the end and runs towards a beam with arms up before jumping up and down.', 'then begins moving back and fourth while the camera follows him.', 'then springs down and onto the beam several times in slow motion.', 'then performs a gymnasts routine while swinging himself all around the bar and ends by jumping down.']",3,3.0,3,True
An introduction comes onto the screen for a video about how to play different songs on the violin. a man,"['comes onto the screen with a violin and begins to explain different techniques for playing the violin.', 'is shown playing the saxophone in his home.', 'is sitting down on the right playing on his acoustic guitar and talking to the camera.', 'with ear protection is shown playing and changing notes.']",2,2.0,0,False
A man comes onto the screen with a violin and begins to explain different techniques for playing the violin. he,"['picks up the violin and begins to demonstrate how to play a song on it.', 'briefly shows off the violin and the different ways you can do it.', 'moves closer to the camera so that you can see the detail of what he is doing with his hands.', 'continues to explain what he will be doing as eventually the video stops and ends with the closing credits shown on the screen.']",2,2.0,2,True
He moves closer to the camera so that you can see the detail of what he is doing with his hands. he,"['then removes the camera from his mouth and uses the camera to point at the yard and then proceeds to mop it up.', 'begins to play different notes on the violin as he moves his fingers.', 'then begins to clean the sidewalk with a rag.', 'puts on quite a show attempting to move the grass and swing his body around.']",2,2.0,1,False
He moves closer to the camera so that you can see the detail of what he is doing with his hands. He begins to play different notes on the violin as he moves his fingers. the video,"['then zooms out and you can see him making notes on another piece of equipment.', 'transitions into him laying in bed as he plays.', 'ends with the closing credits shown across the screen.', 'stops going back to him playing.']",3,3.0,2,False
A person is jumping rope on a white mat. A man is kneeling down on the ground in front of a red table. he,"['takes a large knife and begins sharpening it.', 'gets up and starts jumping rope.', 'does a forward flip over the table.', 'is throwing darts at a target.']",2,2.0,1,False
A man is seen skiing behind a boat. he,"['skis all around part of the water road while people distract him.', 'pushes himself on the water while the boat speeds up.', 'holds on tight as he is pulled through the water.', 'is seen giving instructions as well as a dog.']",2,2.0,2,True
A man is seen skiing behind a boat. He holds on tight as he is pulled through the water. the man,"['spins himself around the boat several times and continues skiing away.', 'is water skiing until the end of the clip.', 'gets out of the boat and skis along the water.', 'continues skiing and ends by jumping off the boat.']",2,2.0,1,False
A young girl is seen scrubbing a small dog down with soap next to a tub full of water. she,"['shows off her rag and blow dryer while the dog mops the area around her.', 'pours more soap onto the dog and drags him over and leads into pictures of the dog all cleaned.', 'continues scrubbing the dog while the dogs look on.', 'continuously spits water all along the dog while the dog sits still.']",2,2.0,1,False
A man is standing in a field before running and jumping into a square of dirt. He walks away from the jump and talks to the camera. it,"['appears to its red and green color, which brings the man back on the field.', 'ends and he claps his hands over his mouth.', 'is shown again in slow motion.', 'changes to him jumping again in the same spot.']",3,3.0,2,False
"A large, blue ball is tossed in the air. a child","['runs to catch a blue, large ball.', 'is thrown onto the board.', 'flies off a bridge.', 'is then shown floating on a tube down a river.']",2,2.0,0,False
There's a woman in a yellow tank top and black tights doing jump rope in a gym. she,"['does a hand stand and then, jumps onto the mat.', 'is dancing, doing flips, twists and tricks.', 'jumps in a rhythmic manner without stopping on the hardwood floor surface.', 'gets on the platform, stands up on it, and does a handstand.']",2,2.0,2,True
There's a woman in a yellow tank top and black tights doing jump rope in a gym. She jumps in a rhythmic manner without stopping on the hardwood floor surface. after she,"['exercises and focuses on her rhythm, she jumps and flips around the mat a few times before unstrapping.', 'jumps, she walks off the platform and grabs a selfie stick from a side table.', 'is done jump roping, she flips back on the ropes and sits back down on them.', ""'s done, a person standing in front of her gives her a thumbs up and cheers for her.""]",2,2.0,3,False
"A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head. after","[', the man lifts 290 kg weight until the shoulder.', ', the man lifts a weight of 101 kg successfully.', ', the man lift 79 kg weight.', ', the man raises almost 90 kg weight above his head.']",3,3.0,1,False
A marching band stands ready on a street while an audience watches. The conductor conducts the band. the band,"['stands still while a conductor plays the main instrument.', 'turns around in floor on the street to present their instruments.', 'performs rte with colorful banners.', 'plays on the street while the audience watches.']",3,3.0,3,True
The same woman is now seen on a stationary bicycle teaching a spin class. several other people in the class,"['then appear and begin to demonstrate how to spin their area.', 'continue to move their arms or legs around.', 'can be seen on stationary bicycles in the mirror behind the instructor.', 'are also shown going on the bike.']",2,2.0,2,True
Several other people in the class can be seen on stationary bicycles in the mirror behind the instructor. The woman is then shown on the ground demonstrating an exercise. the spin class,"['continues to teach the way to ride around on the bike.', 'is shown again still in progress.', 'ends and the people run straight into each other.', 'begins to use a fast sort of machine that moves swiftly and gracefully.']",3,3.0,1,False
The spin class is shown again still in progress. The instructor then does floor exercises again with the class following along. the instructor and the class,"['then display the results of the spin class.', 'finish on the bikes again.', 'are shown again alone together.', 'then hand down the final results of class.']",2,2.0,1,False
A track athlete prepares and stretches out on a starting line. a track athlete,"['smiles and goes in front of the camera.', 'runs performing a long jump in a arena.', 'runs and jumps across a mat.', 'runs down a track and high jumps over bar onto a mat.']",3,3.0,3,True
A track athlete prepares and stretches out on a starting line. A track athlete runs down a track and high jumps over bar onto a mat. the athlete,"['makes attempts at jumping over the bar but is unsuccessful knocking it down on the mat.', 'works out and lifts a bar in the air with weights.', 'routines for a long time while the camera person watches.', 'walks over to the spectator for a closer view.']",3,3.0,0,False
A man is seen bending down before a large weight while looking off into the distance. he,"['lifts the weight up to his chest and jumps back down to grab it off the ground.', 'lifts the weight up to his face when yells out to the camera.', 'continues lifting the weight around his neck while others watch on the side.', 'then picks the weight up over his head.']",2,2.0,3,False
A large mat is seen with a bar on top and two people watching on the sides. a man,"['is then seen running in from the side.', 'then joins the girl on the mat and begins hitting the red ball he is playing with.', 'then begins lifting the bar while still holding on to the other person and lifts the bar farther over his head and ends with the man in the end again lifting the bar up and throwing it to the parking lot.', 'is smiling while skiing down a hill, suddenly he stops and walks towards a house.']",2,2.0,0,False
A large mat is seen with a bar on top and two people watching on the sides. A man is then seen running in from the side. the man,"['takes his jacket off and begins beating a bag over and over.', 'jumps over the beam and stands up on the mat.', 'then throws a ball down onto the mat.', 'then performs several more lifts on the bar.']",2,2.0,1,False
"At the 2008 olympics, a man prepares to lift a loaded barbell. he","['bends down and works his way up with great effort, finally lifting the barbell over his head.', 'lifts it up to his chest and rests it against his shoulder.', 'lifts it over his head and his hands.', 'lifts it up to his chest and looks to see how high it goes.']",2,2.0,0,False
A woman stands in front of a mirror and rinses her mouth before pulling her face close to the mirror and looking at her teeth from a close up angle. a woman,"['then places her face in an ice cream cone and leans over to show every part of her teeth and watching them go down.', ""pops a silicone in her mouth and a piercing appears followed by her face's face."", 'holds up a black clear bottle in front of the mirror and announces that she will spray her views with an electric toothbrush.', 'sits in front of a bathroom mirror squishing water in her mouth, as if rinsing her mouth.']",2,2.0,3,False
"A woman sits in front of a bathroom mirror squishing water in her mouth, as if rinsing her mouth. the woman","['then spits the water into the sink and looks at her teeth very close in the mirror before the scene fades out.', 'then opens a hand mirror and tubs a wet cloth, which she pours into her mouth and animates.', 'moves her fingers towards her mouth and stops.', 'finishes and reaches for her mouth in the sink.']",2,2.0,0,False
Two kids are seen sitting in a bath tub with one holding a bucket and the holding smiling and laughing. the boy,"['then fills the sponge and the boy rub them along his skin while the girl brushes it down.', 'pours the bucket over his face and a hand gives him a towel while the girl also splashes her face.', 'puts them under the stream and has the other go under and pulls the plug out using his hands as well as a bottle opener.', 'reaches behind his head and moves his back while smiling.']",2,2.0,1,False
The duggar mom and a little girl walks up to another woman at a horse ranch and the words on the bottom left say the woman's name is morgan brown and she's the equestrian instructor. the woman,"['and the boy ride around on their horses, grab several up a horse and throw them back to the dirt.', 'named morgan brown begins instructing her mounts as she talks to others and _start_under orders on different exercises.', ""then trims the horse's hind leg and then combs out the hair of the drink bottle, then goes back to combing out the hair of the horse."", 'leads them into the barn and she puts a helmet on the little girls head, they walk to get horses and at some point the duggar mom put a helmet on as well.']",2,2.0,3,False
"The woman leads them into the barn and she puts a helmet on the little girls head, they walk to get horses and at some point the duggar mom put a helmet on as well. in","['the end the man jumps on the horse and ties him up and walks off to finish something.', 'between interviews they show the duggar mom and the little girl getting instructions about their horse and then getting on their horses and riding on them in an enclosed area.', 'the barn they take their helmets off and they throw them down and take off riding the horses through the snow.', ""the end the joke is on them while they're riding their horses and it is said that old father is the strongest horse.""]",2,2.0,1,False
In between interviews they show the duggar mom and the little girl getting instructions about their horse and then getting on their horses and riding on them in an enclosed area. the red and white tlc logo,"['appears on screen and all the cheerleaders begin to perform and the video overlays the footage of the cheerleaders dancing on horses all over the arena.', 'remains on the bottom right area of the screen the whole time.', 'appears on screen with pictures of the horses inside and out.', 'appears and the couple horses are shown individually, in different amounts, in different locations, and then slides down to the bottom on the table where a sign informs viewers how they should get on the horse to prepare for a ride in the saddle and the camera shakes in disbelief and disbelief.']",3,3.0,1,False
A child sitting at restaurant table places his hands in a dessert. the child,"['eats the dessert and by the camera stares off into the distance.', 'places the hands back into the dessert.', 'uses his hands to eat the food.', 'stands and walks towards the camera.']",2,2.0,2,True
A child sitting at restaurant table places his hands in a dessert. The child uses his hands to eat the food. the adult,"['scratches his chin.', 'hands the child something from a purse.', 'takes his hands off of his causing the child to fall over again.', 'keeps the child from spilling the food on the floor and helps feed him.']",3,3.0,3,True
A man is first seen speaking to the camera with text questions being asked to him. He is then seen putting a cleaner on his teeth and taking a bit of food. he,"['scrubs the dish vigorously in an attempt to get rid of the food in there.', 'continues speaking to the camera while occasionally eating food.', 'then smokes some smoke while looking off wildly into the distance.', 'eventually is seen applying a gel and being shaved.']",3,3.0,1,False
A man walks up and picks up a weight. he,"['lifts it up to his shoulders and then over his head.', 'lifts it over his head and drops it onto the sand.', 'lifts it over his head and drops it on the floor.', 'weighs and puts it back down.']",2,2.0,0,False
A man walks up and picks up a weight. He lifts it up to his shoulders and then over his head. a person,"['stands up and puts his fist in the air.', 'walks up and sits down next to him.', 'is standing behind him on a track.', 'stands by his table watching him.']",2,2.0,0,False
. a woman with her hair up in a towel,"['introduces her video showing how she washes her face.', 'sits on a behind wood chair with her legs curled up underneath her.', 'is wearing a bikini with one leg tied behind her head and looking down at herself.', 'walks into the bathroom with her hair down.']",3,3.0,0,False
A woman with her hair up in a towel introduces her video showing how she washes her face. she,"['shows off her hard face while she talks about it.', 'applies a moisturizer to her face while dancing around.', 'begins with the nose section, covered with bumps and then applies a toothbrush and a gel to shave.', 'places lipstick on her lips and smears it on her cheek.']",3,3.0,1,False
A woman with her hair up in a towel introduces her video showing how she washes her face. She applies a moisturizer to her face while dancing around. she,"['then applies a contact lens in between her eyes and places it in her left eye.', 'brings out shaving cream and scrubs her face with it, then does some more.', 'then dances in the living room with the moisturizer on.', 'then applies an eye shadow to her eyes, highlighting all the crevices underneath.']",3,3.0,2,False
A man is outside in a soccer field putting his equipment in a book bag. once the things,"['are in, he starts to run and do his first throw.', 'are in his bags, he secures it with his straps and begins jumping up and down.', 'are in place, he begins walking towards the goal and doing several kicks.', 'are all strapped together the man begins running.']",2,2.0,1,False
"A man plays guitar and harmonica at the same time. Then, the man sings while playing the guitar. after","[', the man continues playing both the guitar and the harmonica, then sing.', ', the man finish playing and leaves, then he leave with his face in between his hands.', ', a person throws a rope to the ground.', ', the man talks and playing guitar and talking while singing.']",2,2.0,0,False
A woman is seen dancing in the street placing an instrument while others watch on the side. the woman,"['continues to play the instrument while moving her leg up and down and the people clap for her on the side.', 'continues dancing around and getting her eyes dirty.', 'continues dancing with her makeup slowly removed and leads into her crying.', 'continues moving her body around while taking breaks and moving her hands in the air.']",2,2.0,0,False
A young boy has a long stick in had and is pushing a puck across a white triangle with numbers in it. The puck goes to far down the board and the toddler chases after it. once the puck,"['is won, the toddlers are chased by the mickey mouse dog and they handle all of the puck and they switch places, still pushing it across the black triangle.', 'is back on the board, he takes off running back down the board.', ""is in and he can't get it, he moves it back on front him to the opponent."", 'goes near the end, the boy jumps off and picks it back up.']",3,3.0,1,False
A girl is getting her nose pierced. the nose,"['and other parts of her face stop.', 'piercing drill is in her lip and she is getting a piercing.', 'is cleaned before the piercing.', 'is connected to a diver causing the piercing to go through her head.']",2,2.0,2,True
The video shows a canopy representing the eastern mountain sports event. several players,"['are shown entering the arena and playing rock paper scissors.', 'receive trophies, with text show up on screen instructing them in preparation to compete in the competition.', 'are getting ready for the sporting event in an outdoor setting on a bright sunny day.', ""are shown on a bar pouring down and then pouring in a rubik's cube.""]",2,2.0,2,True
There is a boy balancing on a tight rope. There are several other contestants walking on the tight rope. several people,"['are standing on the tight rope watching the jake and waiting.', 'in swimsuits are walking on the tight rope on the beach.', 'are walking in a tight rope on the playground.', 'watch the contestants perform.']",2,2.0,3,False
Two people are playing with a frisbee as one person walks on the rope. A girl and boy try the tight rope together. there,"['are close ups of them being tight ropes.', 'are several animal fighting scene.', ""'s a boy on the end of the rope getting attached to a higher rope."", 'are people enjoying themselves on a hammock.']",2,2.0,3,False
A woman is getting ready to bath her dog in her front yard. she,"['gets under the shower spray, kissing the dog on the face before stepping back out.', 'talks to the camera for a little while, then walks towards the shower.', 'allows the dog an electric bath, then she takes the dog outside.', 'takes a hose and wets the dog first.']",2,2.0,3,False
A woman is getting ready to bath her dog in her front yard. She takes a hose and wets the dog first. there,"['is another little puppy running around the dog and a little kitten too.', 'is wet dog on a table next to her.', 'is something about dogs that is contagious.', 'is a dog in a cart, other people are helping her as she gets ready to bath the dog in the water.']",3,3.0,0,False
She takes a hose and wets the dog first. There is another little puppy running around the dog and a little kitten too. the woman,"['takes some liquid soap and scrubs it on the dog.', 'rinses the dogs mouth and the leash in the sink.', 'walks the dog out the front door.', 'then gets in a fight with the dog being pushed out of the way.']",2,2.0,0,False
There is another little puppy running around the dog and a little kitten too. The woman takes some liquid soap and scrubs it on the dog. after she,"['is done with the dog she puts him down and questions him again.', ""'s done, she throws away the soap and the kitten is happy."", ""'s done washing, she wipes him dry with a towel."", 'has cleaned the bottom of the dog, the woman grabs a piece of paper and puts the shirt back on.']",3,3.0,2,False
"The woman takes some liquid soap and scrubs it on the dog. After she's done washing, she wipes him dry with a towel. then she","['bathes the little puppy the same way with soap and water.', 'takes a thoroughly wet dog and wets him with the water and rubs the fur all over.', 'hugs gord and kisses him.', 'loops and ties the leash around his legs before getting dressed.']",2,2.0,0,False
"After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water. the dog","['is redressed and groomed.', 'is all dirty when he is done.', 'is playing on a rug after the bath is over with wet fur on his body.', ""then sits down on the table and it's done.""]",3,3.0,2,False
